관광지 이름,이미지 URL,링크
제주카약,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/0e64bf16-abc2-4371-ac02-dec6a58599a1.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000019613&menuId=DOM_000001718000000000#p110
제주캠핑올레,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/02ee2c1d-2ea3-4773-a8dd-8f8de4044c53.jpg,https://visitjeju.net/kr/detail/view?contentsid=CONT_000000000501064&menuId=DOM_000001718000000000#p110
제주컨트리클럽,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/fc1c7e58-7bbe-44cd-b8e6-2fd01c0ed8b7.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018117&menuId=DOM_000001718000000000#p110
제주코기네,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/2f6eb7eb-8b1b-4dd4-beee-a45b494e5bc6.png,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000019838&menuId=DOM_000001718000000000#p111
제주파인비치카라반,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201807/30/e1a82190-365e-42e8-905e-b555b41e3864.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_200000000007311&menuId=DOM_000001718000000000#p111
제주펫,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202207/01/9cb1c754-de06-48b2-b139-26382f845231.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_200000000013566&menuId=DOM_000001718000000000#p111
제주펫스쿨,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/23/fe24ac67-455d-42e6-8bc2-9c079f48b807.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_300000000012728&menuId=DOM_000001718000000000#p111
제주평화박물관(전쟁평화박물관)[휴관중],https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/9c1bd8c8-15b9-45e4-802f-a42be7fae2b8.jpg,https://visitjeju.net/kr/detail/view?contentsid=CONT_000000000500523&menuId=DOM_000001718000000000#p111
제주프리다이빙스쿨,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202307/25/a5b84e76-2762-4329-96a7-7a0cb046d984.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_300000000016071&menuId=DOM_000001718000000000#p111
제주플래티늄카라반,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/b628e97e-f136-4bce-b00d-d695f3d4900f.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000019866&menuId=DOM_000001718000000000#p111
제주한라병원,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202404/23/efeb575e-2715-4170-9452-1959bb2e1931.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_200000000009483&menuId=DOM_000001718000000000#p111
제주해바라기공방,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/20/4778ade5-6bc1-4029-b851-e7d04dc2dc28.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_300000000015882&menuId=DOM_000001718000000000#p111
제주해양레저,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/5e30b9ed-165b-4e49-874c-09343b05c5ac.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000019470&menuId=DOM_000001718000000000#p111
제주해양레저타운,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/20/66e8a9d9-9ee6-4331-ae2f-d4bf59a1449c.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_300000000015883&menuId=DOM_000001718000000000#p111
제주해양레저파크,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202007/08/8c6650d0-d815-44b5-b1a8-c173d81d402b.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_200000000010313&menuId=DOM_000001718000000000#p111
제주해양사업단,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/e3dc2aa0-5cb0-491a-9dd0-3637dd23ac0d.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000022556&menuId=DOM_000001718000000000#p112
제주향토음식보전연구원,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202307/26/40b836a2-d795-491d-be19-d63c3ed8f54c.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_300000000016098&menuId=DOM_000001718000000000#p112
제주홀릭뮤지엄,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202407/24/7c654eae-73c0-4c15-b1c9-c52282dda43c.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_300000000012946&menuId=DOM_000001718000000000#p112
제주홀스타승마장,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/20/9b1b2ad2-a774-4bd3-8a89-823152f28b9c.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_300000000015891&menuId=DOM_000001718000000000#p112
제주힐CC,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/b507f0c7-dfb4-4d0e-8e6a-cb33b799967b.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000001510&menuId=DOM_000001718000000000#p112
제주힐링명상센터,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202108/03/92bcd732-6abd-4fa8-b0b6-fbb412abd57a.jpg,https://visitjeju.net/kr/detail/view?contentsid=CONT_000000000500562&menuId=DOM_000001718000000000#p112
조남매구움과자,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/17/3e1e10ee-34dc-46ab-a53e-7097c8da3b7b.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_300000000012661&menuId=DOM_000001718000000000#p112
조선한의원,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202404/24/50200dc3-4a3b-4277-bcc4-344df7c99bb6.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_200000000009481&menuId=DOM_000001718000000000#p112
조수리 농어촌체험마을,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/c79a0df7-3a21-49cd-8c15-3014962f4824.png,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000022010&menuId=DOM_000001718000000000#p112
조안베어뮤지엄,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/ad954e5c-8403-4c42-b64d-150f4bd80150.gif,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000019758&menuId=DOM_000001718000000000#p112
조은동물병원,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/29/e3a65dd0-d814-4b0e-869b-41c4774603f7.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_300000000012749&menuId=DOM_000001718000000000#p112
조이다이브,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/7ba3a384-41fb-4d27-906b-89786afbd814.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000022037&menuId=DOM_000001718000000000#p112
조일구락부 옛터,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/152067a9-6ce6-4a8b-a82e-c616c89e3af4.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000022856&menuId=DOM_000001718000000000#p113
조천만세동산,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/0ae0c678-1a54-4ead-a67a-f195d611d243.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000019922&menuId=DOM_000001718000000000#p113
조천비석거리,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/5e69879e-67fa-480c-9632-31c5b66d0986.png,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000019852&menuId=DOM_000001718000000000#p113
조천중학원 옛터,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/9aeb6334-584c-4e8d-a4dc-fa0a7711791d.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000022876&menuId=DOM_000001718000000000#p113
족은노꼬메오름,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/1ebc5eaf-6213-4484-98a7-11b21f0221ef.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021520&menuId=DOM_000001718000000000#p113
족은바리메,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/f86a93a6-11b6-4665-9c81-62484abfabe5.jpg,https://visitjeju.net/kr/detail/view?contentsid=CONT_000000000500596&menuId=DOM_000001718000000000#p113
족은사슴이오름,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/a0431256-31fa-49f6-8b6c-d5dbaed7449b.jpg,https://visitjeju.net/kr/detail/view?contentsid=CONT_000000000500597&menuId=DOM_000001718000000000#p113
존자암지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/bff2924c-bd0a-41d2-a164-9496241907dc.jpg,https://visitjeju.net/kr/detail/view?contentsid=CONT_000000000500599&menuId=DOM_000001718000000000#p113
종남마을,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/a325e3b3-3824-452f-8f28-08ad8b579a40.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000022872&menuId=DOM_000001718000000000#p113
종달고망난돌쉼터,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/23/0f1274e1-250b-49ca-b02b-d7942e9666e2.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_200000000012327&menuId=DOM_000001718000000000#p113
주네가네,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202212/15/cc09a606-d0c8-48a6-a26f-9d34ef3a082c.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_200000000014294&menuId=DOM_000001718000000000#p113
중문레져UTV,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/20/314c2d16-2e53-4765-be7d-d19d53a8cf30.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_300000000015884&menuId=DOM_000001718000000000#p113
중문리 신사터,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/e9758882-7f98-4576-8886-92ea168647b5.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000022878&menuId=DOM_000001718000000000#p114
중문모메든식당,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202212/07/05af573a-46f8-4e84-bf6a-d3c3b7cd4a58.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_200000000014226&menuId=DOM_000001718000000000#p114
중문미로파크,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/f09337a8-ab29-4980-a880-1e2be89649c2.png,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000022118&menuId=DOM_000001718000000000#p114
중문색달해변(해산물),https://api.cdn.visitjeju.net/photomng/thumbnailpath/201807/04/78e3185e-02e5-4766-b3aa-8e3d26bb66c5.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_200000000007158&menuId=DOM_000001718000000000#p114
중문승마공원,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/9d4e5e53-1325-41e7-8718-d5efbb0fd105.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000019639&menuId=DOM_000001718000000000#p114
중문승마체험장,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/20/9c5cf1f2-ec78-48b3-8247-592d29ab8191.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_200000000015192&menuId=DOM_000001718000000000#p114
중문카라반,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/8b6ca654-0770-486d-9ce5-a7f29417c1dd.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000019888&menuId=DOM_000001718000000000#p114
중문컨트리클럽,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/dae80504-7423-4d4b-9673-61e081313673.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018104&menuId=DOM_000001718000000000#p114
지그리오름,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/f0e838d3-8f6e-403e-8e73-4723be52dcdc.jpg,https://visitjeju.net/kr/detail/view?contentsid=CONT_000000000500608&menuId=DOM_000001718000000000#p114
진빌레 밭담길,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201812/19/eaffda32-d32b-4d6c-97f5-2e3b2d41f158.JPG,https://visitjeju.net/kr/detail/view?contentsid=CNTS_200000000008028&menuId=DOM_000001718000000000#p114
질그랭이센터,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202011/03/e08731b1-53ea-4d99-8403-f7b8f1693ab7.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_200000000010801&menuId=DOM_000001718000000000#p114
짚불도,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/17/23b129de-ac9e-4454-b24e-93aebbe36264.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_300000000012662&menuId=DOM_000001718000000000#p114
찰리아저씨맛집,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202212/06/34b12c9f-b1be-4ec8-b191-c73f6a295743.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_200000000014209&menuId=DOM_000001718000000000#p115
참굴비조형물,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/afd3f757-a56f-4379-8adf-6014105700bb.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000019095&menuId=DOM_000001718000000000#p115
창고천생태공원,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/95426a90-6b65-4ad5-b38f-ea017a9fe31e.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018795&menuId=DOM_000001718000000000#p115
채우리네펜션,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202212/15/793ccd6f-fe7a-472f-9d85-765da47da7cc.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_200000000014293&menuId=DOM_000001718000000000#p115
천제연폭포 & 제주4.3중문면희생자위령비,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/d5d962dd-e2f1-47f9-88b7-fbe355f95b6e.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000022879&menuId=DOM_000001718000000000#p115
천주교 순례길 - 김기량길,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/c9d69e66-f2e2-4b8b-8d76-cd4eb914e212.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021434&menuId=DOM_000001718000000000#p115
천주교 순례길 - 김대건길,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/e7abf247-9cd4-45b8-afe1-2bd06c0e1f36.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021433&menuId=DOM_000001718000000000#p115
천주교 순례길 - 신축화해길,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/e15e4b0e-609c-4e5a-805e-eb20514d2198.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021436&menuId=DOM_000001718000000000#p115
천주교 순례길 - 하논성당길,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/919d05a9-b593-43fc-991c-88418fffce0f.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021435&menuId=DOM_000001718000000000#p115
천주교길 정난주길(고통의길),https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/00eb2b4c-5965-463d-bc33-88c6bbfee710.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021627&menuId=DOM_000001718000000000#p115
청수성결교회,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201812/21/5bfecb57-703e-4bc0-9d84-b1c766582254.JPG,https://visitjeju.net/kr/detail/view?contentsid=CNTS_200000000008052&menuId=DOM_000001718000000000#p115
청춘부부,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202203/10/6c89d48a-66d7-4977-abc9-e0eb725eb3d9.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_200000000013047&menuId=DOM_000001718000000000#p115
최영장군사당,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/62c49b8e-de2c-4547-bb8a-adffcaf7fc80.jpg,https://visitjeju.net/kr/detail/view?contentsid=CONT_000000000500627&menuId=DOM_000001718000000000#p116
추사 유배길 - 1코스 집념의 길,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/2fcdda19-acac-4319-ad4d-bb09afca668f.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021487&menuId=DOM_000001718000000000#p116
추억애거리,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201812/19/12e73f1a-b771-4170-9153-c095bfb017a0.JPG,https://visitjeju.net/kr/detail/view?contentsid=CNTS_200000000008029&menuId=DOM_000001718000000000#p116
추자도등대,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/57135a25-49c8-4937-91bc-e6f5df6ca938.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000019115&menuId=DOM_000001718000000000#p116
추자연도교,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/bc941072-7c16-490b-a815-f9246c4f0b84.gif,https://visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021031&menuId=DOM_000001718000000000#p116
춘식이와옥희,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202309/19/3348f846-b3c6-4a03-8ed5-6cce5bfe942a.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_300000000012768&menuId=DOM_000001718000000000#p116
취다선리조트,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202108/03/c9c926bf-87c6-494d-b6f4-87eb98681bc3.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_200000000010336&menuId=DOM_000001718000000000#p116
친봉산장,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/18/4b939265-decf-4d70-aa30-7c35509dadc3.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_300000000012677&menuId=DOM_000001718000000000#p116
칠머리길,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201812/26/0db1933c-4265-4776-b965-f587ff980371.JPG,https://visitjeju.net/kr/detail/view?contentsid=CNTS_200000000008075&menuId=DOM_000001718000000000#p116
칠십리 음식특화거리,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202312/21/4195af0c-850e-43e1-b15a-694200fe3fee.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_300000000012897&menuId=DOM_000001718000000000#p116
카카오패밀리 로이인더정글카밀라스,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/20/71edd01b-9cb8-4a47-82f2-a47c8f771cda.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_200000000015157&menuId=DOM_000001718000000000#p116
카페 글렌코,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/30/05a5098f-03ba-40fc-a16e-eec127da55e9.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_200000000012562&menuId=DOM_000001718000000000#p116
카페 라라라,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/03/90b3fd61-bcdf-479b-9a2b-0be734c82826.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_200000000012671&menuId=DOM_000001718000000000#p117
카페느슨,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/18/751d50c8-77e8-4e4f-9868-aaf877b7a029.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_300000000012678&menuId=DOM_000001718000000000#p117
카페달보름,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/17/2fbec89b-8baa-4336-b855-8c0c2d196b06.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_300000000012663&menuId=DOM_000001718000000000#p117
카페델보스케,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202212/09/78a44755-2b93-49de-9300-381319711f13.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_200000000014238&menuId=DOM_000001718000000000#p117
카페록록,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/03/4456affa-f35c-4ecb-8fa6-0e4698134a0d.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_200000000012672&menuId=DOM_000001718000000000#p117
카페말로,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202305/31/118c5e60-fd59-4ee8-9af4-de214ad4a8bc.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_300000000015681&menuId=DOM_000001718000000000#p117
카페물결,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/17/e7d165ac-d563-4473-94c4-21cba732576f.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_200000000012470&menuId=DOM_000001718000000000#p117
카페사분의이,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/17/4cace64d-57d7-4940-9c7b-7ac652173d9e.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_300000000012664&menuId=DOM_000001718000000000#p117
카페씨닉,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/18/76f60853-449e-4a7d-b7ad-3bc9be4519eb.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_300000000012667&menuId=DOM_000001718000000000#p117
카페오늘의바다,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/18/0a354156-a2ef-4c47-afca-b6f2af4c0d35.jpg,https://visitjeju.net/kr/detail/view?contentsid=CNTS_300000000012673&menuId=DOM_000001718000000000#p117
